time,year,fish,port,landings
UTC,,,,pounds
1961-03-16T00:00:00Z,1961,"Crab, Dungeness",San Diego,0
1961-03-16T00:00:00Z,1961,"Crab, Dungeness",San Francisco,51011
1961-03-16T00:00:00Z,1961,"Crab, Dungeness",Santa Barbara,4433
1961-04-16T00:00:00Z,1961,"Crab, Dungeness",All,1026216
1961-04-16T00:00:00Z,1961,"Crab, Dungeness",Eureka,984997
1961-04-16T00:00:00Z,1961,"Crab, Dungeness",Los Angeles,0
1961-04-16T00:00:00Z,1961,"Crab, Dungeness",Monterey,185
1961-04-16T00:00:00Z,1961,"Crab, Dungeness",San Diego,0
1961-04-16T00:00:00Z,1961,"Crab, Dungeness",San Francisco,29702
1961-04-16T00:00:00Z,1961,"Crab, Dungeness",Santa Barbara,11332
1961-05-16T00:00:00Z,1961,"Crab, Dungeness",All,714273
1961-05-16T00:00:00Z,1961,"Crab, Dungeness",Eureka,673285
1961-05-16T00:00:00Z,1961,"Crab, Dungeness",Los Angeles,0
1961-05-16T00:00:00Z,1961,"Crab, Dungeness",Monterey,0
1961-05-16T00:00:00Z,1961,"Crab, Dungeness",San Diego,0
1961-05-16T00:00:00Z,1961,"Crab, Dungeness",San Francisco,21907
1961-05-16T00:00:00Z,1961,"Crab, Dungeness",Santa Barbara,19081
1961-06-16T00:00:00Z,1961,"Crab, Dungeness",All,160879
1961-06-16T00:00:00Z,1961,"Crab, Dungeness",Eureka,159909
1961-06-16T00:00:00Z,1961,"Crab, Dungeness",Los Angeles,0
1961-06-16T00:00:00Z,1961,"Crab, Dungeness",Monterey,0
1961-06-16T00:00:00Z,1961,"Crab, Dungeness",San Diego,0
1961-06-16T00:00:00Z,1961,"Crab, Dungeness",San Francisco,350
1961-06-16T00:00:00Z,1961,"Crab, Dungeness",Santa Barbara,620
1961-07-16T00:00:00Z,1961,"Crab, Dungeness",All,9320
1961-07-16T00:00:00Z,1961,"Crab, Dungeness",Eureka,9320
1961-07-16T00:00:00Z,1961,"Crab, Dungeness",Los Angeles,0
1961-07-16T00:00:00Z,1961,"Crab, Dungeness",Monterey,0
1961-07-16T00:00:00Z,1961,"Crab, Dungeness",San Diego,0
1961-07-16T00:00:00Z,1961,"Crab, Dungeness",San Francisco,0
1961-07-16T00:00:00Z,1961,"Crab, Dungeness",Santa Barbara,0
1961-08-16T00:00:00Z,1961,"Crab, Dungeness",All,0
1961-08-16T00:00:00Z,1961,"Crab, Dungeness",Eureka,0
1961-08-16T00:00:00Z,1961,"Crab, Dungeness",Los Angeles,0
1961-08-16T00:00:00Z,1961,"Crab, Dungeness",Monterey,0
1961-08-16T00:00:00Z,1961,"Crab, Dungeness",San Diego,0
1961-08-16T00:00:00Z,1961,"Crab, Dungeness",San Francisco,0
1961-08-16T00:00:00Z,1961,"Crab, Dungeness",Santa Barbara,0
1961-09-16T00:00:00Z,1961,"Crab, Dungeness",All,0
1961-09-16T00:00:00Z,1961,"Crab, Dungeness",Eureka,0
1961-09-16T00:00:00Z,1961,"Crab, Dungeness",Los Angeles,0
1961-09-16T00:00:00Z,1961,"Crab, Dungeness",Monterey,0
1961-09-16T00:00:00Z,1961,"Crab, Dungeness",San Diego,0
1961-09-16T00:00:00Z,1961,"Crab, Dungeness",San Francisco,0
1961-09-16T00:00:00Z,1961,"Crab, Dungeness",Santa Barbara,0
1961-10-16T00:00:00Z,1961,"Crab, Dungeness",All,0
1961-10-16T00:00:00Z,1961,"Crab, Dungeness",Eureka,0
1961-10-16T00:00:00Z,1961,"Crab, Dungeness",Los Angeles,0
1961-10-16T00:00:00Z,1961,"Crab, Dungeness",Monterey,0
1961-10-16T00:00:00Z,1961,"Crab, Dungeness",San Diego,0
1961-10-16T00:00:00Z,1961,"Crab, Dungeness",San Francisco,0
1961-10-16T00:00:00Z,1961,"Crab, Dungeness",Santa Barbara,0
1961-11-16T00:00:00Z,1961,"Crab, Dungeness",All,254994
1961-11-16T00:00:00Z,1961,"Crab, Dungeness",Eureka,0
1961-11-16T00:00:00Z,1961,"Crab, Dungeness",Los Angeles,0
1961-11-16T00:00:00Z,1961,"Crab, Dungeness",Monterey,3835
1961-11-16T00:00:00Z,1961,"Crab, Dungeness",San Diego,0
1961-11-16T00:00:00Z,1961,"Crab, Dungeness",San Francisco,250912
1961-11-16T00:00:00Z,1961,"Crab, Dungeness",Santa Barbara,247
1961-12-16T00:00:00Z,1961,"Crab, Dungeness",All,2070231
1961-12-16T00:00:00Z,1961,"Crab, Dungeness",Eureka,1781429
1961-12-16T00:00:00Z,1961,"Crab, Dungeness",Los Angeles,0
1961-12-16T00:00:00Z,1961,"Crab, Dungeness",Monterey,2998
1961-12-16T00:00:00Z,1961,"Crab, Dungeness",San Diego,0
1961-12-16T00:00:00Z,1961,"Crab, Dungeness",San Francisco,285491
1961-12-16T00:00:00Z,1961,"Crab, Dungeness",Santa Barbara,313
1962-01-16T00:00:00Z,1962,"Crab, Dungeness",All,1049810
1962-01-16T00:00:00Z,1962,"Crab, Dungeness",Eureka,975126
1962-01-16T00:00:00Z,1962,"Crab, Dungeness",Los Angeles,0
1962-01-16T00:00:00Z,1962,"Crab, Dungeness",Monterey,1934
1962-01-16T00:00:00Z,1962,"Crab, Dungeness",San Diego,0
1962-01-16T00:00:00Z,1962,"Crab, Dungeness",San Francisco,72044
1962-01-16T00:00:00Z,1962,"Crab, Dungeness",Santa Barbara,706
1962-02-16T00:00:00Z,1962,"Crab, Dungeness",All,230238
1962-02-16T00:00:00Z,1962,"Crab, Dungeness",Eureka,182701
1962-02-16T00:00:00Z,1962,"Crab, Dungeness",Los Angeles,0
1962-02-16T00:00:00Z,1962,"Crab, Dungeness",Monterey,2550
1962-02-16T00:00:00Z,1962,"Crab, Dungeness",San Diego,0
1962-02-16T00:00:00Z,1962,"Crab, Dungeness",San Francisco,43274
1962-02-16T00:00:00Z,1962,"Crab, Dungeness",Santa Barbara,1713
1962-03-16T00:00:00Z,1962,"Crab, Dungeness",All,142091
1962-03-16T00:00:00Z,1962,"Crab, Dungeness",Eureka,118832
1962-03-16T00:00:00Z,1962,"Crab, Dungeness",Los Angeles,0
1962-03-16T00:00:00Z,1962,"Crab, Dungeness",Monterey,3196
1962-03-16T00:00:00Z,1962,"Crab, Dungeness",San Diego,0
1962-03-16T00:00:00Z,1962,"Crab, Dungeness",San Francisco,19548
1962-03-16T00:00:00Z,1962,"Crab, Dungeness",Santa Barbara,515
1962-04-16T00:00:00Z,1962,"Crab, Dungeness",All,45592
1962-04-16T00:00:00Z,1962,"Crab, Dungeness",Eureka,38041
1962-04-16T00:00:00Z,1962,"Crab, Dungeness",Los Angeles,0
1962-04-16T00:00:00Z,1962,"Crab, Dungeness",Monterey,579
1962-04-16T00:00:00Z,1962,"Crab, Dungeness",San Diego,0
1962-04-16T00:00:00Z,1962,"Crab, Dungeness",San Francisco,5857
1962-04-16T00:00:00Z,1962,"Crab, Dungeness",Santa Barbara,1115
1962-05-16T00:00:00Z,1962,"Crab, Dungeness",All,94462
1962-05-16T00:00:00Z,1962,"Crab, Dungeness",Eureka,77091
1962-05-16T00:00:00Z,1962,"Crab, Dungeness",Los Angeles,0
1962-05-16T00:00:00Z,1962,"Crab, Dungeness",Monterey,0
1962-05-16T00:00:00Z,1962,"Crab, Dungeness",San Diego,0
1962-05-16T00:00:00Z,1962,"Crab, Dungeness",San Francisco,13849
1962-05-16T00:00:00Z,1962,"Crab, Dungeness",Santa Barbara,3522
1962-06-16T00:00:00Z,1962,"Crab, Dungeness",All,92905
1962-06-16T00:00:00Z,1962,"Crab, Dungeness",Eureka,71732
1962-06-16T00:00:00Z,1962,"Crab, Dungeness",Los Angeles,0
1962-06-16T00:00:00Z,1962,"Crab, Dungeness",Monterey,0
1962-06-16T00:00:00Z,1962,"Crab, Dungeness",San Diego,0
1962-06-16T00:00:00Z,1962,"Crab, Dungeness",San Francisco,19375
1962-06-16T00:00:00Z,1962,"Crab, Dungeness",Santa Barbara,1798
1962-07-16T00:00:00Z,1962,"Crab, Dungeness",All,6366
1962-07-16T00:00:00Z,1962,"Crab, Dungeness",Eureka,6366
1962-07-16T00:00:00Z,1962,"Crab, Dungeness",Los Angeles,0
1962-07-16T00:00:00Z,1962,"Crab, Dungeness",Monterey,0
1962-07-16T00:00:00Z,1962,"Crab, Dungeness",San Diego,0
1962-07-16T00:00:00Z,1962,"Crab, Dungeness",San Francisco,0
1962-07-16T00:00:00Z,1962,"Crab, Dungeness",Santa Barbara,0
1962-08-16T00:00:00Z,1962,"Crab, Dungeness",All,0
1962-08-16T00:00:00Z,1962,"Crab, Dungeness",Eureka,0
1962-08-16T00:00:00Z,1962,"Crab, Dungeness",Los Angeles,0
1962-08-16T00:00:00Z,1962,"Crab, Dungeness",Monterey,0
1962-08-16T00:00:00Z,1962,"Crab, Dungeness",San Diego,0
1962-08-16T00:00:00Z,1962,"Crab, Dungeness",San Francisco,0
1962-08-16T00:00:00Z,1962,"Crab, Dungeness",Santa Barbara,0
1962-09-16T00:00:00Z,1962,"Crab, Dungeness",All,0
1962-09-16T00:00:00Z,1962,"Crab, Dungeness",Eureka,0
1962-09-16T00:00:00Z,1962,"Crab, Dungeness",Los Angeles,0
1962-09-16T00:00:00Z,1962,"Crab, Dungeness",Monterey,0
1962-09-16T00:00:00Z,1962,"Crab, Dungeness",San Diego,0
1962-09-16T00:00:00Z,1962,"Crab, Dungeness",San Francisco,0
1962-09-16T00:00:00Z,1962,"Crab, Dungeness",Santa Barbara,0
1962-10-16T00:00:00Z,1962,"Crab, Dungeness",All,0
1962-10-16T00:00:00Z,1962,"Crab, Dungeness",Eureka,0
1962-10-16T00:00:00Z,1962,"Crab, Dungeness",Los Angeles,0
1962-10-16T00:00:00Z,1962,"Crab, Dungeness",Monterey,0
1962-10-16T00:00:00Z,1962,"Crab, Dungeness",San Diego,0
1962-10-16T00:00:00Z,1962,"Crab, Dungeness",San Francisco,0
1962-10-16T00:00:00Z,1962,"Crab, Dungeness",Santa Barbara,0
1962-11-16T00:00:00Z,1962,"Crab, Dungeness",All,815555
1962-11-16T00:00:00Z,1962,"Crab, Dungeness",Eureka,0
1962-11-16T00:00:00Z,1962,"Crab, Dungeness",Los Angeles,0
1962-11-16T00:00:00Z,1962,"Crab, Dungeness",Monterey,2464
1962-11-16T00:00:00Z,1962,"Crab, Dungeness",San Diego,0
1962-11-16T00:00:00Z,1962,"Crab, Dungeness",San Francisco,812804
1962-11-16T00:00:00Z,1962,"Crab, Dungeness",Santa Barbara,287
1962-12-16T00:00:00Z,1962,"Crab, Dungeness",All,745561
1962-12-16T00:00:00Z,1962,"Crab, Dungeness",Eureka,381565
1962-12-16T00:00:00Z,1962,"Crab, Dungeness",Los Angeles,0
1962-12-16T00:00:00Z,1962,"Crab, Dungeness",Monterey,1583
1962-12-16T00:00:00Z,1962,"Crab, Dungeness",San Diego,0
1962-12-16T00:00:00Z,1962,"Crab, Dungeness",San Francisco,362401
1962-12-16T00:00:00Z,1962,"Crab, Dungeness",Santa Barbara,12
1963-01-16T00:00:00Z,1963,"Crab, Dungeness",All,411985
1963-01-16T00:00:00Z,1963,"Crab, Dungeness",Eureka,290483
1963-01-16T00:00:00Z,1963,"Crab, Dungeness",Los Angeles,0
1963-01-16T00:00:00Z,1963,"Crab, Dungeness",Monterey,560
1963-01-16T00:00:00Z,1963,"Crab, Dungeness",San Diego,0
1963-01-16T00:00:00Z,1963,"Crab, Dungeness",San Francisco,120930
1963-01-16T00:00:00Z,1963,"Crab, Dungeness",Santa Barbara,12
1963-02-16T00:00:00Z,1963,"Crab, Dungeness",All,136752
1963-02-16T00:00:00Z,1963,"Crab, Dungeness",Eureka,64007
1963-02-16T00:00:00Z,1963,"Crab, Dungeness",Los Angeles,0
1963-02-16T00:00:00Z,1963,"Crab, Dungeness",Monterey,1480
1963-02-16T00:00:00Z,1963,"Crab, Dungeness",San Diego,0
1963-02-16T00:00:00Z,1963,"Crab, Dungeness",San Francisco,71205
1963-02-16T00:00:00Z,1963,"Crab, Dungeness",Santa Barbara,60
1963-03-16T00:00:00Z,1963,"Crab, Dungeness",All,60061
1963-03-16T00:00:00Z,1963,"Crab, Dungeness",Eureka,41353
1963-03-16T00:00:00Z,1963,"Crab, Dungeness",Los Angeles,0
1963-03-16T00:00:00Z,1963,"Crab, Dungeness",Monterey,1951
1963-03-16T00:00:00Z,1963,"Crab, Dungeness",San Diego,0
1963-03-16T00:00:00Z,1963,"Crab, Dungeness",San Francisco,16272
1963-03-16T00:00:00Z,1963,"Crab, Dungeness",Santa Barbara,485
1963-04-16T00:00:00Z,1963,"Crab, Dungeness",All,84302
1963-04-16T00:00:00Z,1963,"Crab, Dungeness",Eureka,58460
1963-04-16T00:00:00Z,1963,"Crab, Dungeness",Los Angeles,0
1963-04-16T00:00:00Z,1963,"Crab, Dungeness",Monterey,517
1963-04-16T00:00:00Z,1963,"Crab, Dungeness",San Diego,0
1963-04-16T00:00:00Z,1963,"Crab, Dungeness",San Francisco,24155
1963-04-16T00:00:00Z,1963,"Crab, Dungeness",Santa Barbara,1170
1963-05-16T00:00:00Z,1963,"Crab, Dungeness",All,68927
1963-05-16T00:00:00Z,1963,"Crab, Dungeness",Eureka,56982
1963-05-16T00:00:00Z,1963,"Crab, Dungeness",Los Angeles,0
1963-05-16T00:00:00Z,1963,"Crab, Dungeness",Monterey,41
1963-05-16T00:00:00Z,1963,"Crab, Dungeness",San Diego,0
1963-05-16T00:00:00Z,1963,"Crab, Dungeness",San Francisco,11568
1963-05-16T00:00:00Z,1963,"Crab, Dungeness",Santa Barbara,336
1963-06-16T00:00:00Z,1963,"Crab, Dungeness",All,18044
1963-06-16T00:00:00Z,1963,"Crab, Dungeness",Eureka,7402
1963-06-16T00:00:00Z,1963,"Crab, Dungeness",Los Angeles,0
1963-06-16T00:00:00Z,1963,"Crab, Dungeness",Monterey,0
1963-06-16T00:00:00Z,1963,"Crab, Dungeness",San Diego,0
1963-06-16T00:00:00Z,1963,"Crab, Dungeness",San Francisco,10445
1963-06-16T00:00:00Z,1963,"Crab, Dungeness",Santa Barbara,197
1963-07-16T00:00:00Z,1963,"Crab, Dungeness",All,481
1963-07-16T00:00:00Z,1963,"Crab, Dungeness",Eureka,481
1963-07-16T00:00:00Z,1963,"Crab, Dungeness",Los Angeles,0
1963-07-16T00:00:00Z,1963,"Crab, Dungeness",Monterey,0
1963-07-16T00:00:00Z,1963,"Crab, Dungeness",San Diego,0
1963-07-16T00:00:00Z,1963,"Crab, Dungeness",San Francisco,0
1963-07-16T00:00:00Z,1963,"Crab, Dungeness",Santa Barbara,0
1963-08-16T00:00:00Z,1963,"Crab, Dungeness",All,20
1963-08-16T00:00:00Z,1963,"Crab, Dungeness",Eureka,0
1963-08-16T00:00:00Z,1963,"Crab, Dungeness",Los Angeles,0
1963-08-16T00:00:00Z,1963,"Crab, Dungeness",Monterey,20
1963-08-16T00:00:00Z,1963,"Crab, Dungeness",San Diego,0
1963-08-16T00:00:00Z,1963,"Crab, Dungeness",San Francisco,0
1963-08-16T00:00:00Z,1963,"Crab, Dungeness",Santa Barbara,0
1963-09-16T00:00:00Z,1963,"Crab, Dungeness",All,0
1963-09-16T00:00:00Z,1963,"Crab, Dungeness",Eureka,0
1963-09-16T00:00:00Z,1963,"Crab, Dungeness",Los Angeles,0
1963-09-16T00:00:00Z,1963,"Crab, Dungeness",Monterey,0
1963-09-16T00:00:00Z,1963,"Crab, Dungeness",San Diego,0
1963-09-16T00:00:00Z,1963,"Crab, Dungeness",San Francisco,0
1963-09-16T00:00:00Z,1963,"Crab, Dungeness",Santa Barbara,0
1963-10-16T00:00:00Z,1963,"Crab, Dungeness",All,0
1963-10-16T00:00:00Z,1963,"Crab, Dungeness",Eureka,0
1963-10-16T00:00:00Z,1963,"Crab, Dungeness",Los Angeles,0
1963-10-16T00:00:00Z,1963,"Crab, Dungeness",Monterey,0
1963-10-16T00:00:00Z,1963,"Crab, Dungeness",San Diego,0
1963-10-16T00:00:00Z,1963,"Crab, Dungeness",San Francisco,0
1963-10-16T00:00:00Z,1963,"Crab, Dungeness",Santa Barbara,0
1963-11-16T00:00:00Z,1963,"Crab, Dungeness",All,723424
1963-11-16T00:00:00Z,1963,"Crab, Dungeness",Eureka,0
1963-11-16T00:00:00Z,1963,"Crab, Dungeness",Los Angeles,0
1963-11-16T00:00:00Z,1963,"Crab, Dungeness",Monterey,960
1963-11-16T00:00:00Z,1963,"Crab, Dungeness",San Diego,0
1963-11-16T00:00:00Z,1963,"Crab, Dungeness",San Francisco,722411
1963-11-16T00:00:00Z,1963,"Crab, Dungeness",Santa Barbara,53
1963-12-16T00:00:00Z,1963,"Crab, Dungeness",All,447465
1963-12-16T00:00:00Z,1963,"Crab, Dungeness",Eureka,210861
1963-12-16T00:00:00Z,1963,"Crab, Dungeness",Los Angeles,0
1963-12-16T00:00:00Z,1963,"Crab, Dungeness",Monterey,3230
1963-12-16T00:00:00Z,1963,"Crab, Dungeness",San Diego,0
1963-12-16T00:00:00Z,1963,"Crab, Dungeness",San Francisco,233333
1963-12-16T00:00:00Z,1963,"Crab, Dungeness",Santa Barbara,41
1964-01-16T00:00:00Z,1964,"Crab, Dungeness",All,359164
1964-01-16T00:00:00Z,1964,"Crab, Dungeness",Eureka,230882
1964-01-16T00:00:00Z,1964,"Crab, Dungeness",Los Angeles,0
1964-01-16T00:00:00Z,1964,"Crab, Dungeness",Monterey,980
1964-01-16T00:00:00Z,1964,"Crab, Dungeness",San Diego,0
1964-01-16T00:00:00Z,1964,"Crab, Dungeness",San Francisco,127141
1964-01-16T00:00:00Z,1964,"Crab, Dungeness",Santa Barbara,161
1964-02-16T00:00:00Z,1964,"Crab, Dungeness",All,154586
1964-02-16T00:00:00Z,1964,"Crab, Dungeness",Eureka,95277
1964-02-16T00:00:00Z,1964,"Crab, Dungeness",Los Angeles,0
1964-02-16T00:00:00Z,1964,"Crab, Dungeness",Monterey,3307
1964-02-16T00:00:00Z,1964,"Crab, Dungeness",San Diego,0
1964-02-16T00:00:00Z,1964,"Crab, Dungeness",San Francisco,55813
1964-02-16T00:00:00Z,1964,"Crab, Dungeness",Santa Barbara,189
1964-03-16T00:00:00Z,1964,"Crab, Dungeness",All,118558
1964-03-16T00:00:00Z,1964,"Crab, Dungeness",Eureka,107243
1964-03-16T00:00:00Z,1964,"Crab, Dungeness",Los Angeles,0
1964-03-16T00:00:00Z,1964,"Crab, Dungeness",Monterey,1241
1964-03-16T00:00:00Z,1964,"Crab, Dungeness",San Diego,0
1964-03-16T00:00:00Z,1964,"Crab, Dungeness",San Francisco,9537
1964-03-16T00:00:00Z,1964,"Crab, Dungeness",Santa Barbara,537
1964-04-16T00:00:00Z,1964,"Crab, Dungeness",All,91950
1964-04-16T00:00:00Z,1964,"Crab, Dungeness",Eureka,85486
1964-04-16T00:00:00Z,1964,"Crab, Dungeness",Los Angeles,0
1964-04-16T00:00:00Z,1964,"Crab, Dungeness",Monterey,145
1964-04-16T00:00:00Z,1964,"Crab, Dungeness",San Diego,0
1964-04-16T00:00:00Z,1964,"Crab, Dungeness",San Francisco,5430
1964-04-16T00:00:00Z,1964,"Crab, Dungeness",Santa Barbara,889
1964-05-16T00:00:00Z,1964,"Crab, Dungeness",All,67306
1964-05-16T00:00:00Z,1964,"Crab, Dungeness",Eureka,62507
1964-05-16T00:00:00Z,1964,"Crab, Dungeness",Los Angeles,0
1964-05-16T00:00:00Z,1964,"Crab, Dungeness",Monterey,52
1964-05-16T00:00:00Z,1964,"Crab, Dungeness",San Diego,0
1964-05-16T00:00:00Z,1964,"Crab, Dungeness",San Francisco,4510
1964-05-16T00:00:00Z,1964,"Crab, Dungeness",Santa Barbara,237
1964-06-16T00:00:00Z,1964,"Crab, Dungeness",All,32518
1964-06-16T00:00:00Z,1964,"Crab, Dungeness",Eureka,19377
1964-06-16T00:00:00Z,1964,"Crab, Dungeness",Los Angeles,0
1964-06-16T00:00:00Z,1964,"Crab, Dungeness",Monterey,0
1964-06-16T00:00:00Z,1964,"Crab, Dungeness",San Diego,0
1964-06-16T00:00:00Z,1964,"Crab, Dungeness",San Francisco,13129
1964-06-16T00:00:00Z,1964,"Crab, Dungeness",Santa Barbara,12
1964-07-16T00:00:00Z,1964,"Crab, Dungeness",All,3364
1964-07-16T00:00:00Z,1964,"Crab, Dungeness",Eureka,3364
1964-07-16T00:00:00Z,1964,"Crab, Dungeness",Los Angeles,0
1964-07-16T00:00:00Z,1964,"Crab, Dungeness",Monterey,0
1964-07-16T00:00:00Z,1964,"Crab, Dungeness",San Diego,0
1964-07-16T00:00:00Z,1964,"Crab, Dungeness",San Francisco,0
1964-07-16T00:00:00Z,1964,"Crab, Dungeness",Santa Barbara,0
1964-08-16T00:00:00Z,1964,"Crab, Dungeness",All,0
1964-08-16T00:00:00Z,1964,"Crab, Dungeness",Eureka,0
1964-08-16T00:00:00Z,1964,"Crab, Dungeness",Los Angeles,0
1964-08-16T00:00:00Z,1964,"Crab, Dungeness",Monterey,0
1964-08-16T00:00:00Z,1964,"Crab, Dungeness",San Diego,0
1964-08-16T00:00:00Z,1964,"Crab, Dungeness",San Francisco,0
1964-08-16T00:00:00Z,1964,"Crab, Dungeness",Santa Barbara,0
1964-09-16T00:00:00Z,1964,"Crab, Dungeness",All,0
1964-09-16T00:00:00Z,1964,"Crab, Dungeness",Eureka,0
1964-09-16T00:00:00Z,1964,"Crab, Dungeness",Los Angeles,0
1964-09-16T00:00:00Z,1964,"Crab, Dungeness",Monterey,0
1964-09-16T00:00:00Z,1964,"Crab, Dungeness",San Diego,0
1964-09-16T00:00:00Z,1964,"Crab, Dungeness",San Francisco,0
1964-09-16T00:00:00Z,1964,"Crab, Dungeness",Santa Barbara,0
1964-10-16T00:00:00Z,1964,"Crab, Dungeness",All,0
1964-10-16T00:00:00Z,1964,"Crab, Dungeness",Eureka,0
1964-10-16T00:00:00Z,1964,"Crab, Dungeness",Los Angeles,0
1964-10-16T00:00:00Z,1964,"Crab, Dungeness",Monterey,0
1964-10-16T00:00:00Z,1964,"Crab, Dungeness",San Diego,0
1964-10-16T00:00:00Z,1964,"Crab, Dungeness",San Francisco,0
1964-10-16T00:00:00Z,1964,"Crab, Dungeness",Santa Barbara,0
1964-11-16T00:00:00Z,1964,"Crab, Dungeness",All,431490
1964-11-16T00:00:00Z,1964,"Crab, Dungeness",Eureka,0
1964-11-16T00:00:00Z,1964,"Crab, Dungeness",Los Angeles,0
1964-11-16T00:00:00Z,1964,"Crab, Dungeness",Monterey,1284
1964-11-16T00:00:00Z,1964,"Crab, Dungeness",San Diego,0
1964-11-16T00:00:00Z,1964,"Crab, Dungeness",San Francisco,430153
1964-11-16T00:00:00Z,1964,"Crab, Dungeness",Santa Barbara,53
1964-12-16T00:00:00Z,1964,"Crab, Dungeness",All,556427
1964-12-16T00:00:00Z,1964,"Crab, Dungeness",Eureka,380304
1964-12-16T00:00:00Z,1964,"Crab, Dungeness",Los Angeles,0
1964-12-16T00:00:00Z,1964,"Crab, Dungeness",Monterey,771
1964-12-16T00:00:00Z,1964,"Crab, Dungeness",San Diego,0
1964-12-16T00:00:00Z,1964,"Crab, Dungeness",San Francisco,175296
1964-12-16T00:00:00Z,1964,"Crab, Dungeness",Santa Barbara,56
1965-01-16T00:00:00Z,1965,"Crab, Dungeness",All,1456795
1965-01-16T00:00:00Z,1965,"Crab, Dungeness",Eureka,1389047
1965-01-16T00:00:00Z,1965,"Crab, Dungeness",Los Angeles,0
1965-01-16T00:00:00Z,1965,"Crab, Dungeness",Monterey,1457
1965-01-16T00:00:00Z,1965,"Crab, Dungeness",San Diego,0
1965-01-16T00:00:00Z,1965,"Crab, Dungeness",San Francisco,66095
1965-01-16T00:00:00Z,1965,"Crab, Dungeness",Santa Barbara,196
1965-02-16T00:00:00Z,1965,"Crab, Dungeness",All,1139015
1965-02-16T00:00:00Z,1965,"Crab, Dungeness",Eureka,1077132
1965-02-16T00:00:00Z,1965,"Crab, Dungeness",Los Angeles,0
1965-02-16T00:00:00Z,1965,"Crab, Dungeness",Monterey,939
1965-02-16T00:00:00Z,1965,"Crab, Dungeness",San Diego,0
1965-02-16T00:00:00Z,1965,"Crab, Dungeness",San Francisco,60560
1965-02-16T00:00:00Z,1965,"Crab, Dungeness",Santa Barbara,384
1965-03-16T00:00:00Z,1965,"Crab, Dungeness",All,621676
1965-03-16T00:00:00Z,1965,"Crab, Dungeness",Eureka,608749
1965-03-16T00:00:00Z,1965,"Crab, Dungeness",Los Angeles,0
1965-03-16T00:00:00Z,1965,"Crab, Dungeness",Monterey,625
1965-03-16T00:00:00Z,1965,"Crab, Dungeness",San Diego,0
1965-03-16T00:00:00Z,1965,"Crab, Dungeness",San Francisco,11574
1965-03-16T00:00:00Z,1965,"Crab, Dungeness",Santa Barbara,728
1965-04-16T00:00:00Z,1965,"Crab, Dungeness",All,341314
1965-04-16T00:00:00Z,1965,"Crab, Dungeness",Eureka,327501
1965-04-16T00:00:00Z,1965,"Crab, Dungeness",Los Angeles,0
1965-04-16T00:00:00Z,1965,"Crab, Dungeness",Monterey,568
1965-04-16T00:00:00Z,1965,"Crab, Dungeness",San Diego,0
1965-04-16T00:00:00Z,1965,"Crab, Dungeness",San Francisco,11481
1965-04-16T00:00:00Z,1965,"Crab, Dungeness",Santa Barbara,1764
1965-05-16T00:00:00Z,1965,"Crab, Dungeness",All,147875
1965-05-16T00:00:00Z,1965,"Crab, Dungeness",Eureka,143604
1965-05-16T00:00:00Z,1965,"Crab, Dungeness",Los Angeles,0
1965-05-16T00:00:00Z,1965,"Crab, Dungeness",Monterey,130
1965-05-16T00:00:00Z,1965,"Crab, Dungeness",San Diego,0
1965-05-16T00:00:00Z,1965,"Crab, Dungeness",San Francisco,3193
1965-05-16T00:00:00Z,1965,"Crab, Dungeness",Santa Barbara,948
1965-06-16T00:00:00Z,1965,"Crab, Dungeness",All,53677
1965-06-16T00:00:00Z,1965,"Crab, Dungeness",Eureka,51363
1965-06-16T00:00:00Z,1965,"Crab, Dungeness",Los Angeles,0
1965-06-16T00:00:00Z,1965,"Crab, Dungeness",Monterey,0
1965-06-16T00:00:00Z,1965,"Crab, Dungeness",San Diego,0
1965-06-16T00:00:00Z,1965,"Crab, Dungeness",San Francisco,2050
1965-06-16T00:00:00Z,1965,"Crab, Dungeness",Santa Barbara,264
1965-07-16T00:00:00Z,1965,"Crab, Dungeness",All,1297
1965-07-16T00:00:00Z,1965,"Crab, Dungeness",Eureka,1297
1965-07-16T00:00:00Z,1965,"Crab, Dungeness",Los Angeles,0
1965-07-16T00:00:00Z,1965,"Crab, Dungeness",Monterey,0
1965-07-16T00:00:00Z,1965,"Crab, Dungeness",San Diego,0
1965-07-16T00:00:00Z,1965,"Crab, Dungeness",San Francisco,0
1965-07-16T00:00:00Z,1965,"Crab, Dungeness",Santa Barbara,0
1965-08-16T00:00:00Z,1965,"Crab, Dungeness",All,0
1965-08-16T00:00:00Z,1965,"Crab, Dungeness",Eureka,0
1965-08-16T00:00:00Z,1965,"Crab, Dungeness",Los Angeles,0
1965-08-16T00:00:00Z,1965,"Crab, Dungeness",Monterey,0
1965-08-16T00:00:00Z,1965,"Crab, Dungeness",San Diego,0
1965-08-16T00:00:00Z,1965,"Crab, Dungeness",San Francisco,0
1965-08-16T00:00:00Z,1965,"Crab, Dungeness",Santa Barbara,0
1965-09-16T00:00:00Z,1965,"Crab, Dungeness",All,0
1965-09-16T00:00:00Z,1965,"Crab, Dungeness",Eureka,0
1965-09-16T00:00:00Z,1965,"Crab, Dungeness",Los Angeles,0
1965-09-16T00:00:00Z,1965,"Crab, Dungeness",Monterey,0
1965-09-16T00:00:00Z,1965,"Crab, Dungeness",San Diego,0
